time_step,unique_cells_visited,revisits,reward,total_reward
5537,322,4038,-0.5,-2876.0
5538,322,4039,-0.5,-2876.5
5539,322,4040,-0.5,-2877.0
5540,322,4041,-0.5,-2877.5
5541,322,4041,-1.0,-2878.5
5542,322,4042,-0.5,-2879.0
5543,322,4043,-0.5,-2879.5
5544,322,4044,-0.5,-2880.0
5545,322,4045,-0.5,-2880.5
5546,322,4046,-0.5,-2881.0
5547,322,4047,-0.5,-2881.5
5548,322,4048,-0.5,-2882.0
5549,322,4049,-0.5,-2882.5
5550,322,4050,-0.5,-2883.0
5551,322,4051,-0.5,-2883.5
5552,322,4051,-1.0,-2884.5
5553,322,4052,-0.5,-2885.0
5554,322,4053,-0.5,-2885.5
5555,322,4054,-0.5,-2886.0
5556,322,4055,-0.5,-2886.5
5557,322,4056,-0.5,-2887.0
5558,322,4057,-0.5,-2887.5
5559,322,4058,-0.5,-2888.0
5560,322,4059,-0.5,-2888.5
5561,322,4060,-0.5,-2889.0
5562,322,4061,-0.5,-2889.5
5563,322,4062,-0.5,-2890.0
5564,322,4063,-0.5,-2890.5
5565,322,4064,-0.5,-2891.0
5566,322,4065,-0.5,-2891.5
5567,322,4065,-1.0,-2892.5
5568,322,4066,-0.5,-2893.0
5569,322,4067,-0.5,-2893.5
5570,322,4067,-1.0,-2894.5
5571,322,4068,-0.5,-2895.0
5572,322,4069,-0.5,-2895.5
5573,322,4070,-0.5,-2896.0
5574,322,4071,-0.5,-2896.5
5575,322,4072,-0.5,-2897.0
5576,322,4073,-0.5,-2897.5
5577,322,4073,-1.0,-2898.5
5578,322,4074,-0.5,-2899.0
5579,322,4075,-0.5,-2899.5
5580,322,4076,-0.5,-2900.0
5581,322,4077,-0.5,-2900.5
5582,322,4078,-0.5,-2901.0
5583,322,4079,-0.5,-2901.5
5584,322,4079,-1.0,-2902.5
5585,322,4079,-1.0,-2903.5
5586,322,4079,-1.0,-2904.5
5587,322,4080,-0.5,-2905.0
5588,322,4081,-0.5,-2905.5
5589,322,4082,-0.5,-2906.0
5590,322,4083,-0.5,-2906.5
5591,322,4083,-1.0,-2907.5
5592,322,4083,-1.0,-2908.5
5593,322,4083,-1.0,-2909.5
5594,322,4083,-1.0,-2910.5
5595,322,4084,-0.5,-2911.0
5596,322,4085,-0.5,-2911.5
5597,322,4086,-0.5,-2912.0
5598,322,4087,-0.5,-2912.5
5599,322,4088,-0.5,-2913.0
5600,322,4089,-0.5,-2913.5
5601,322,4089,-1.0,-2914.5
5602,322,4090,-0.5,-2915.0
5603,322,4091,-0.5,-2915.5
5604,322,4092,-0.5,-2916.0
5605,322,4093,-0.5,-2916.5
5606,322,4094,-0.5,-2917.0
5607,322,4095,-0.5,-2917.5
5608,322,4096,-0.5,-2918.0
5609,322,4097,-0.5,-2918.5
5610,322,4098,-0.5,-2919.0
5611,322,4099,-0.5,-2919.5
5612,322,4100,-0.5,-2920.0
5613,322,4101,-0.5,-2920.5
5614,322,4102,-0.5,-2921.0
5615,322,4102,-1.0,-2922.0
5616,322,4103,-0.5,-2922.5
5617,322,4104,-0.5,-2923.0
5618,322,4104,-1.0,-2924.0
5619,322,4105,-0.5,-2924.5
5620,322,4105,-1.0,-2925.5
5621,322,4106,-0.5,-2926.0
5622,322,4107,-0.5,-2926.5
5623,322,4108,-0.5,-2927.0
5624,322,4109,-0.5,-2927.5
5625,322,4110,-0.5,-2928.0
5626,322,4111,-0.5,-2928.5
5627,322,4112,-0.5,-2929.0
5628,322,4112,-1.0,-2930.0
5629,322,4112,-1.0,-2931.0
5630,322,4113,-0.5,-2931.5
5631,322,4114,-0.5,-2932.0
5632,322,4115,-0.5,-2932.5
5633,322,4116,-0.5,-2933.0
5634,322,4117,-0.5,-2933.5
5635,322,4118,-0.5,-2934.0
5636,322,4119,-0.5,-2934.5
5637,322,4119,-1.0,-2935.5
5638,322,4120,-0.5,-2936.0
5639,322,4121,-0.5,-2936.5
5640,322,4121,-1.0,-2937.5
5641,322,4122,-0.5,-2938.0
5642,322,4123,-0.5,-2938.5
5643,322,4123,-1.0,-2939.5
5644,322,4124,-0.5,-2940.0
5645,322,4125,-0.5,-2940.5
5646,322,4125,-1.0,-2941.5
5647,322,4126,-0.5,-2942.0
5648,322,4127,-0.5,-2942.5
5649,322,4128,-0.5,-2943.0
5650,322,4128,-1.0,-2944.0
5651,322,4129,-0.5,-2944.5
5652,322,4130,-0.5,-2945.0
5653,322,4131,-0.5,-2945.5
5654,322,4131,-1.0,-2946.5
5655,322,4132,-0.5,-2947.0
5656,322,4133,-0.5,-2947.5
5657,322,4134,-0.5,-2948.0
5658,322,4135,-0.5,-2948.5
5659,322,4136,-0.5,-2949.0
5660,322,4137,-0.5,-2949.5
5661,322,4137,-1.0,-2950.5
5662,322,4138,-0.5,-2951.0
5663,322,4139,-0.5,-2951.5
5664,322,4140,-0.5,-2952.0
5665,322,4141,-0.5,-2952.5
5666,322,4142,-0.5,-2953.0
5667,322,4143,-0.5,-2953.5
5668,322,4144,-0.5,-2954.0
5669,322,4145,-0.5,-2954.5
5670,322,4145,-1.0,-2955.5
5671,322,4146,-0.5,-2956.0
5672,322,4147,-0.5,-2956.5
5673,322,4148,-0.5,-2957.0
5674,322,4148,-1.0,-2958.0
5675,322,4148,-1.0,-2959.0
5676,322,4149,-0.5,-2959.5
5677,322,4149,-1.0,-2960.5
5678,322,4149,-1.0,-2961.5
5679,322,4149,-1.0,-2962.5
5680,322,4150,-0.5,-2963.0
5681,322,4151,-0.5,-2963.5
5682,322,4152,-0.5,-2964.0
5683,322,4153,-0.5,-2964.5
5684,322,4153,-1.0,-2965.5
5685,322,4154,-0.5,-2966.0
5686,322,4155,-0.5,-2966.5
5687,322,4156,-0.5,-2967.0
5688,322,4157,-0.5,-2967.5
5689,322,4157,-1.0,-2968.5
5690,322,4158,-0.5,-2969.0
5691,322,4159,-0.5,-2969.5
5692,322,4160,-0.5,-2970.0
5693,322,4161,-0.5,-2970.5
5694,322,4162,-0.5,-2971.0
5695,322,4163,-0.5,-2971.5
5696,322,4164,-0.5,-2972.0
5697,322,4165,-0.5,-2972.5
5698,322,4165,-1.0,-2973.5
5699,322,4166,-0.5,-2974.0
5700,322,4167,-0.5,-2974.5
5701,322,4168,-0.5,-2975.0
5702,322,4169,-0.5,-2975.5
5703,322,4170,-0.5,-2976.0
5704,322,4171,-0.5,-2976.5
5705,322,4172,-0.5,-2977.0
5706,322,4173,-0.5,-2977.5
5707,322,4174,-0.5,-2978.0
5708,322,4175,-0.5,-2978.5
5709,322,4176,-0.5,-2979.0
5710,322,4177,-0.5,-2979.5
5711,322,4178,-0.5,-2980.0
5712,322,4179,-0.5,-2980.5
5713,322,4180,-0.5,-2981.0
5714,322,4181,-0.5,-2981.5
5715,322,4182,-0.5,-2982.0
5716,322,4183,-0.5,-2982.5
5717,322,4184,-0.5,-2983.0
5718,322,4185,-0.5,-2983.5
5719,322,4186,-0.5,-2984.0
5720,322,4186,-1.0,-2985.0
5721,322,4186,-1.0,-2986.0
5722,322,4186,-1.0,-2987.0
5723,322,4187,-0.5,-2987.5
5724,322,4188,-0.5,-2988.0
5725,322,4189,-0.5,-2988.5
5726,322,4189,-1.0,-2989.5
5727,322,4190,-0.5,-2990.0
5728,322,4191,-0.5,-2990.5
5729,322,4192,-0.5,-2991.0
5730,322,4193,-0.5,-2991.5
5731,322,4194,-0.5,-2992.0
5732,322,4194,-1.0,-2993.0
5733,322,4195,-0.5,-2993.5
5734,322,4196,-0.5,-2994.0
5735,322,4196,-1.0,-2995.0
5736,322,4197,-0.5,-2995.5
5737,322,4198,-0.5,-2996.0
5738,322,4199,-0.5,-2996.5
5739,322,4199,-1.0,-2997.5
5740,322,4200,-0.5,-2998.0
5741,322,4201,-0.5,-2998.5
5742,322,4202,-0.5,-2999.0
5743,322,4203,-0.5,-2999.5
5744,322,4204,-0.5,-3000.0
5745,322,4205,-0.5,-3000.5
5746,322,4205,-1.0,-3001.5
5747,322,4205,-1.0,-3002.5
5748,322,4205,-1.0,-3003.5
5749,322,4205,-1.0,-3004.5
5750,322,4205,-1.0,-3005.5
5751,322,4205,-1.0,-3006.5
5752,322,4205,-1.0,-3007.5
5753,322,4206,-0.5,-3008.0
5754,322,4206,-1.0,-3009.0
5755,322,4206,-1.0,-3010.0
5756,322,4206,-1.0,-3011.0
5757,322,4206,-1.0,-3012.0
5758,322,4207,-0.5,-3012.5
5759,322,4208,-0.5,-3013.0
5760,322,4209,-0.5,-3013.5
5761,322,4210,-0.5,-3014.0
5762,322,4210,-1.0,-3015.0
5763,322,4210,-1.0,-3016.0
5764,322,4210,-1.0,-3017.0
5765,322,4210,-1.0,-3018.0
5766,322,4210,-1.0,-3019.0
5767,322,4211,-0.5,-3019.5
5768,322,4212,-0.5,-3020.0
5769,322,4213,-0.5,-3020.5
5770,322,4214,-0.5,-3021.0
5771,322,4215,-0.5,-3021.5
5772,322,4215,-1.0,-3022.5
5773,322,4216,-0.5,-3023.0
5774,322,4217,-0.5,-3023.5
5775,322,4218,-0.5,-3024.0
5776,322,4219,-0.5,-3024.5
5777,322,4219,-1.0,-3025.5
5778,322,4220,-0.5,-3026.0
5779,322,4221,-0.5,-3026.5
5780,322,4221,-1.0,-3027.5
5781,322,4222,-0.5,-3028.0
5782,322,4223,-0.5,-3028.5
5783,322,4224,-0.5,-3029.0
5784,322,4224,-1.0,-3030.0
5785,322,4225,-0.5,-3030.5
5786,322,4226,-0.5,-3031.0
5787,322,4227,-0.5,-3031.5
5788,322,4228,-0.5,-3032.0
5789,322,4229,-0.5,-3032.5
5790,322,4230,-0.5,-3033.0
5791,322,4231,-0.5,-3033.5
5792,322,4232,-0.5,-3034.0
5793,322,4233,-0.5,-3034.5
5794,322,4234,-0.5,-3035.0
5795,322,4235,-0.5,-3035.5
5796,322,4236,-0.5,-3036.0
5797,322,4237,-0.5,-3036.5
5798,322,4238,-0.5,-3037.0
5799,322,4238,-1.0,-3038.0
5800,322,4238,-1.0,-3039.0
5801,322,4239,-0.5,-3039.5
5802,322,4240,-0.5,-3040.0
5803,322,4241,-0.5,-3040.5
5804,322,4242,-0.5,-3041.0
5805,322,4243,-0.5,-3041.5
5806,322,4244,-0.5,-3042.0
5807,322,4245,-0.5,-3042.5
5808,322,4246,-0.5,-3043.0
5809,322,4247,-0.5,-3043.5
5810,322,4248,-0.5,-3044.0
5811,322,4249,-0.5,-3044.5
5812,322,4250,-0.5,-3045.0
5813,322,4251,-0.5,-3045.5
5814,322,4252,-0.5,-3046.0
5815,322,4253,-0.5,-3046.5
5816,322,4254,-0.5,-3047.0
5817,322,4255,-0.5,-3047.5
5818,322,4256,-0.5,-3048.0
5819,322,4257,-0.5,-3048.5
5820,322,4258,-0.5,-3049.0
5821,322,4259,-0.5,-3049.5
5822,322,4260,-0.5,-3050.0
5823,322,4261,-0.5,-3050.5
5824,322,4262,-0.5,-3051.0
5825,322,4262,-1.0,-3052.0
5826,322,4263,-0.5,-3052.5
5827,322,4264,-0.5,-3053.0
5828,322,4265,-0.5,-3053.5
5829,322,4266,-0.5,-3054.0
5830,322,4267,-0.5,-3054.5
5831,322,4268,-0.5,-3055.0
5832,322,4269,-0.5,-3055.5
5833,322,4269,-1.0,-3056.5
5834,322,4270,-0.5,-3057.0
5835,322,4271,-0.5,-3057.5
5836,322,4272,-0.5,-3058.0
5837,322,4273,-0.5,-3058.5
5838,322,4274,-0.5,-3059.0
5839,322,4275,-0.5,-3059.5
5840,322,4276,-0.5,-3060.0
5841,322,4277,-0.5,-3060.5
5842,322,4278,-0.5,-3061.0
5843,322,4279,-0.5,-3061.5
5844,322,4279,-1.0,-3062.5
5845,322,4280,-0.5,-3063.0
5846,322,4281,-0.5,-3063.5
5847,322,4282,-0.5,-3064.0
5848,322,4283,-0.5,-3064.5
5849,322,4283,-1.0,-3065.5
5850,322,4283,-1.0,-3066.5
5851,322,4283,-1.0,-3067.5
5852,322,4283,-1.0,-3068.5
5853,322,4284,-0.5,-3069.0
5854,322,4285,-0.5,-3069.5
5855,322,4286,-0.5,-3070.0
5856,322,4287,-0.5,-3070.5
5857,322,4288,-0.5,-3071.0
5858,322,4289,-0.5,-3071.5
5859,322,4290,-0.5,-3072.0
5860,322,4291,-0.5,-3072.5
5861,322,4292,-0.5,-3073.0
5862,322,4292,-1.0,-3074.0
5863,322,4293,-0.5,-3074.5
5864,322,4294,-0.5,-3075.0
5865,322,4295,-0.5,-3075.5
5866,322,4296,-0.5,-3076.0
5867,322,4297,-0.5,-3076.5
5868,322,4298,-0.5,-3077.0
5869,322,4299,-0.5,-3077.5
5870,322,4300,-0.5,-3078.0
5871,322,4301,-0.5,-3078.5
5872,322,4301,-1.0,-3079.5
5873,322,4302,-0.5,-3080.0
5874,322,4303,-0.5,-3080.5
5875,322,4304,-0.5,-3081.0
5876,322,4305,-0.5,-3081.5
5877,322,4306,-0.5,-3082.0
5878,322,4307,-0.5,-3082.5
5879,322,4308,-0.5,-3083.0
5880,322,4309,-0.5,-3083.5
5881,322,4310,-0.5,-3084.0
5882,322,4311,-0.5,-3084.5
5883,322,4312,-0.5,-3085.0
5884,322,4313,-0.5,-3085.5
5885,322,4314,-0.5,-3086.0
5886,322,4315,-0.5,-3086.5
5887,322,4316,-0.5,-3087.0
5888,322,4317,-0.5,-3087.5
5889,322,4318,-0.5,-3088.0
5890,322,4318,-1.0,-3089.0
5891,322,4319,-0.5,-3089.5
5892,322,4319,-1.0,-3090.5
5893,322,4319,-1.0,-3091.5
5894,322,4320,-0.5,-3092.0
5895,322,4320,-1.0,-3093.0
5896,322,4320,-1.0,-3094.0
5897,322,4320,-1.0,-3095.0
5898,322,4321,-0.5,-3095.5
5899,322,4322,-0.5,-3096.0
5900,322,4323,-0.5,-3096.5
5901,322,4324,-0.5,-3097.0
5902,322,4325,-0.5,-3097.5
5903,322,4325,-1.0,-3098.5
5904,322,4326,-0.5,-3099.0
5905,322,4326,-1.0,-3100.0
5906,322,4327,-0.5,-3100.5
5907,322,4327,-1.0,-3101.5
5908,322,4327,-1.0,-3102.5
5909,322,4328,-0.5,-3103.0
5910,322,4328,-1.0,-3104.0
5911,322,4328,-1.0,-3105.0
5912,322,4329,-0.5,-3105.5
5913,322,4330,-0.5,-3106.0
5914,322,4330,-1.0,-3107.0
5915,322,4331,-0.5,-3107.5
5916,322,4331,-1.0,-3108.5
5917,322,4332,-0.5,-3109.0
5918,322,4333,-0.5,-3109.5
5919,322,4333,-1.0,-3110.5
5920,322,4333,-1.0,-3111.5
5921,322,4333,-1.0,-3112.5
5922,322,4334,-0.5,-3113.0
5923,322,4335,-0.5,-3113.5
5924,322,4336,-0.5,-3114.0
5925,322,4337,-0.5,-3114.5
5926,322,4337,-1.0,-3115.5
5927,322,4338,-0.5,-3116.0
5928,322,4339,-0.5,-3116.5
5929,322,4340,-0.5,-3117.0
5930,322,4340,-1.0,-3118.0
5931,322,4341,-0.5,-3118.5
5932,322,4342,-0.5,-3119.0
5933,322,4342,-1.0,-3120.0
5934,322,4343,-0.5,-3120.5
5935,322,4344,-0.5,-3121.0
5936,322,4344,-1.0,-3122.0
5937,322,4345,-0.5,-3122.5
5938,322,4345,-1.0,-3123.5
5939,322,4345,-1.0,-3124.5
5940,322,4345,-1.0,-3125.5
5941,322,4345,-1.0,-3126.5
5942,322,4345,-1.0,-3127.5
5943,322,4346,-0.5,-3128.0
5944,322,4346,-1.0,-3129.0
5945,322,4347,-0.5,-3129.5
5946,322,4348,-0.5,-3130.0
5947,322,4349,-0.5,-3130.5
5948,322,4350,-0.5,-3131.0
5949,322,4351,-0.5,-3131.5
5950,322,4351,-1.0,-3132.5
5951,322,4352,-0.5,-3133.0
5952,322,4353,-0.5,-3133.5
5953,322,4354,-0.5,-3134.0
5954,322,4355,-0.5,-3134.5
5955,322,4356,-0.5,-3135.0
5956,322,4357,-0.5,-3135.5
5957,322,4358,-0.5,-3136.0
5958,322,4359,-0.5,-3136.5
5959,322,4360,-0.5,-3137.0
5960,322,4361,-0.5,-3137.5
5961,322,4362,-0.5,-3138.0
5962,322,4363,-0.5,-3138.5
5963,322,4364,-0.5,-3139.0
5964,322,4365,-0.5,-3139.5
5965,322,4366,-0.5,-3140.0
5966,322,4367,-0.5,-3140.5
5967,322,4368,-0.5,-3141.0
5968,322,4369,-0.5,-3141.5
5969,322,4370,-0.5,-3142.0
5970,322,4371,-0.5,-3142.5
5971,322,4372,-0.5,-3143.0
5972,322,4373,-0.5,-3143.5
5973,322,4373,-1.0,-3144.5
5974,322,4373,-1.0,-3145.5
5975,322,4374,-0.5,-3146.0
5976,322,4375,-0.5,-3146.5
5977,322,4376,-0.5,-3147.0
5978,322,4377,-0.5,-3147.5
5979,322,4378,-0.5,-3148.0
5980,322,4378,-1.0,-3149.0
5981,322,4379,-0.5,-3149.5
5982,322,4380,-0.5,-3150.0
5983,322,4381,-0.5,-3150.5
5984,322,4382,-0.5,-3151.0
5985,322,4383,-0.5,-3151.5
5986,322,4384,-0.5,-3152.0
5987,322,4385,-0.5,-3152.5
5988,322,4386,-0.5,-3153.0
5989,322,4387,-0.5,-3153.5
5990,322,4388,-0.5,-3154.0
5991,322,4388,-1.0,-3155.0
5992,322,4388,-1.0,-3156.0
5993,322,4389,-0.5,-3156.5
5994,322,4390,-0.5,-3157.0
5995,322,4391,-0.5,-3157.5
5996,322,4392,-0.5,-3158.0
5997,322,4393,-0.5,-3158.5
5998,322,4394,-0.5,-3159.0
5999,322,4394,-1.0,-3160.0
6000,322,4395,-0.5,-3160.5
6001,322,4396,-0.5,-3161.0
6002,322,4397,-0.5,-3161.5
6003,322,4398,-0.5,-3162.0
6004,322,4399,-0.5,-3162.5
6005,322,4399,-1.0,-3163.5
6006,322,4400,-0.5,-3164.0
6007,323,4400,1.0,-3163.0
6008,323,4400,-1.0,-3164.0
6009,323,4400,-1.0,-3165.0
6010,323,4401,-0.5,-3165.5
6011,323,4402,-0.5,-3166.0
6012,323,4403,-0.5,-3166.5
6013,323,4404,-0.5,-3167.0
6014,323,4404,-1.0,-3168.0
6015,323,4404,-1.0,-3169.0
6016,323,4405,-0.5,-3169.5
6017,323,4406,-0.5,-3170.0
6018,323,4407,-0.5,-3170.5
6019,323,4408,-0.5,-3171.0
6020,323,4409,-0.5,-3171.5
6021,323,4410,-0.5,-3172.0
6022,323,4410,-1.0,-3173.0
6023,323,4410,-1.0,-3174.0
6024,323,4411,-0.5,-3174.5
6025,323,4411,-1.0,-3175.5
6026,323,4412,-0.5,-3176.0
6027,323,4413,-0.5,-3176.5
6028,323,4414,-0.5,-3177.0
6029,323,4414,-1.0,-3178.0
6030,323,4415,-0.5,-3178.5
6031,323,4416,-0.5,-3179.0
6032,323,4417,-0.5,-3179.5
6033,323,4418,-0.5,-3180.0
6034,323,4418,-1.0,-3181.0
6035,323,4419,-0.5,-3181.5
6036,323,4420,-0.5,-3182.0
6037,323,4421,-0.5,-3182.5
6038,323,4422,-0.5,-3183.0
6039,323,4422,-1.0,-3184.0
6040,323,4422,-1.0,-3185.0
6041,323,4422,-1.0,-3186.0
6042,323,4422,-1.0,-3187.0
6043,323,4423,-0.5,-3187.5
6044,323,4424,-0.5,-3188.0
6045,323,4424,-1.0,-3189.0
6046,323,4425,-0.5,-3189.5
6047,323,4426,-0.5,-3190.0
6048,323,4427,-0.5,-3190.5
6049,323,4428,-0.5,-3191.0
6050,323,4428,-1.0,-3192.0
6051,323,4429,-0.5,-3192.5
6052,323,4430,-0.5,-3193.0
6053,323,4430,-1.0,-3194.0
6054,323,4430,-1.0,-3195.0
6055,323,4431,-0.5,-3195.5
6056,323,4432,-0.5,-3196.0
6057,323,4433,-0.5,-3196.5
6058,323,4433,-1.0,-3197.5
6059,323,4433,-1.0,-3198.5
6060,323,4434,-0.5,-3199.0
6061,323,4434,-1.0,-3200.0
6062,323,4434,-1.0,-3201.0
6063,323,4434,-1.0,-3202.0
6064,323,4434,-1.0,-3203.0
6065,323,4434,-1.0,-3204.0
6066,323,4435,-0.5,-3204.5
6067,323,4436,-0.5,-3205.0
6068,323,4437,-0.5,-3205.5
6069,323,4438,-0.5,-3206.0
6070,323,4438,-1.0,-3207.0
6071,323,4438,-1.0,-3208.0
6072,323,4439,-0.5,-3208.5
6073,323,4439,-1.0,-3209.5
6074,323,4440,-0.5,-3210.0
6075,323,4440,-1.0,-3211.0
6076,323,4440,-1.0,-3212.0
6077,323,4440,-1.0,-3213.0
6078,323,4440,-1.0,-3214.0
6079,323,4440,-1.0,-3215.0
6080,323,4440,-1.0,-3216.0
6081,323,4440,-1.0,-3217.0
6082,323,4441,-0.5,-3217.5
6083,323,4442,-0.5,-3218.0
6084,323,4443,-0.5,-3218.5
6085,323,4444,-0.5,-3219.0
6086,323,4445,-0.5,-3219.5
6087,323,4446,-0.5,-3220.0
6088,323,4447,-0.5,-3220.5
6089,323,4447,-1.0,-3221.5
6090,323,4447,-1.0,-3222.5
6091,323,4447,-1.0,-3223.5
6092,323,4448,-0.5,-3224.0
6093,323,4449,-0.5,-3224.5
6094,323,4450,-0.5,-3225.0
6095,323,4451,-0.5,-3225.5
6096,323,4452,-0.5,-3226.0
6097,323,4453,-0.5,-3226.5
6098,323,4454,-0.5,-3227.0
6099,323,4455,-0.5,-3227.5
6100,323,4456,-0.5,-3228.0
6101,323,4457,-0.5,-3228.5
6102,323,4458,-0.5,-3229.0
6103,323,4459,-0.5,-3229.5
6104,323,4460,-0.5,-3230.0
6105,323,4461,-0.5,-3230.5
6106,323,4462,-0.5,-3231.0
6107,323,4463,-0.5,-3231.5
6108,323,4464,-0.5,-3232.0
6109,323,4465,-0.5,-3232.5
6110,323,4466,-0.5,-3233.0
6111,323,4467,-0.5,-3233.5
6112,323,4468,-0.5,-3234.0
6113,323,4469,-0.5,-3234.5
6114,323,4470,-0.5,-3235.0
6115,323,4471,-0.5,-3235.5
6116,323,4472,-0.5,-3236.0
6117,323,4473,-0.5,-3236.5
6118,323,4474,-0.5,-3237.0
6119,323,4475,-0.5,-3237.5
6120,323,4476,-0.5,-3238.0
6121,323,4477,-0.5,-3238.5
6122,323,4478,-0.5,-3239.0
6123,323,4479,-0.5,-3239.5
6124,323,4480,-0.5,-3240.0
6125,323,4481,-0.5,-3240.5
6126,323,4482,-0.5,-3241.0
6127,323,4483,-0.5,-3241.5
6128,323,4484,-0.5,-3242.0
6129,323,4485,-0.5,-3242.5
6130,323,4486,-0.5,-3243.0
6131,323,4487,-0.5,-3243.5
6132,323,4488,-0.5,-3244.0
6133,323,4489,-0.5,-3244.5
6134,323,4490,-0.5,-3245.0
6135,323,4491,-0.5,-3245.5
6136,323,4492,-0.5,-3246.0
6137,323,4493,-0.5,-3246.5
6138,323,4494,-0.5,-3247.0
6139,323,4495,-0.5,-3247.5
6140,323,4496,-0.5,-3248.0
6141,323,4497,-0.5,-3248.5
6142,323,4498,-0.5,-3249.0
6143,323,4498,-1.0,-3250.0
6144,323,4499,-0.5,-3250.5
6145,323,4500,-0.5,-3251.0
6146,323,4501,-0.5,-3251.5
6147,323,4502,-0.5,-3252.0
6148,323,4502,-1.0,-3253.0
6149,323,4502,-1.0,-3254.0
6150,323,4503,-0.5,-3254.5
6151,323,4503,-1.0,-3255.5
6152,323,4503,-1.0,-3256.5
6153,323,4504,-0.5,-3257.0
6154,323,4505,-0.5,-3257.5
6155,323,4506,-0.5,-3258.0
6156,323,4507,-0.5,-3258.5
6157,323,4508,-0.5,-3259.0
6158,323,4509,-0.5,-3259.5
6159,323,4510,-0.5,-3260.0
6160,323,4511,-0.5,-3260.5
6161,323,4511,-1.0,-3261.5
6162,323,4511,-1.0,-3262.5
6163,323,4511,-1.0,-3263.5
6164,323,4512,-0.5,-3264.0
6165,323,4513,-0.5,-3264.5
6166,323,4514,-0.5,-3265.0
6167,323,4515,-0.5,-3265.5
6168,323,4515,-1.0,-3266.5
6169,323,4516,-0.5,-3267.0
6170,323,4517,-0.5,-3267.5
6171,323,4517,-1.0,-3268.5
6172,323,4517,-1.0,-3269.5
6173,323,4518,-0.5,-3270.0
6174,323,4519,-0.5,-3270.5
6175,323,4520,-0.5,-3271.0
6176,323,4521,-0.5,-3271.5
6177,323,4522,-0.5,-3272.0
6178,323,4523,-0.5,-3272.5
6179,323,4524,-0.5,-3273.0
6180,323,4525,-0.5,-3273.5
6181,323,4526,-0.5,-3274.0
6182,323,4527,-0.5,-3274.5
6183,323,4527,-1.0,-3275.5
6184,323,4527,-1.0,-3276.5
6185,323,4528,-0.5,-3277.0
6186,323,4529,-0.5,-3277.5
6187,323,4529,-1.0,-3278.5
6188,323,4530,-0.5,-3279.0
6189,323,4531,-0.5,-3279.5
6190,323,4531,-1.0,-3280.5
6191,323,4532,-0.5,-3281.0
6192,323,4533,-0.5,-3281.5
6193,323,4534,-0.5,-3282.0
6194,323,4535,-0.5,-3282.5
6195,323,4536,-0.5,-3283.0
6196,323,4537,-0.5,-3283.5
6197,323,4538,-0.5,-3284.0
6198,323,4539,-0.5,-3284.5
6199,323,4540,-0.5,-3285.0
6200,323,4540,-1.0,-3286.0
6201,323,4541,-0.5,-3286.5
6202,323,4542,-0.5,-3287.0
6203,323,4543,-0.5,-3287.5
6204,323,4543,-1.0,-3288.5
6205,323,4543,-1.0,-3289.5
6206,323,4543,-1.0,-3290.5
6207,323,4544,-0.5,-3291.0
6208,323,4545,-0.5,-3291.5
6209,323,4545,-1.0,-3292.5
6210,323,4546,-0.5,-3293.0
6211,323,4547,-0.5,-3293.5
6212,323,4548,-0.5,-3294.0
6213,323,4549,-0.5,-3294.5
6214,323,4550,-0.5,-3295.0
6215,323,4551,-0.5,-3295.5
6216,323,4552,-0.5,-3296.0
6217,323,4553,-0.5,-3296.5
6218,323,4553,-1.0,-3297.5
6219,323,4554,-0.5,-3298.0
6220,323,4555,-0.5,-3298.5
6221,323,4556,-0.5,-3299.0
6222,323,4557,-0.5,-3299.5
6223,323,4557,-1.0,-3300.5
6224,323,4558,-0.5,-3301.0
6225,323,4559,-0.5,-3301.5
6226,323,4560,-0.5,-3302.0
6227,323,4561,-0.5,-3302.5
6228,323,4562,-0.5,-3303.0
6229,323,4563,-0.5,-3303.5
6230,323,4564,-0.5,-3304.0
6231,323,4565,-0.5,-3304.5
6232,323,4565,-1.0,-3305.5
6233,323,4565,-1.0,-3306.5
6234,323,4566,-0.5,-3307.0
6235,323,4567,-0.5,-3307.5
6236,323,4568,-0.5,-3308.0
6237,323,4569,-0.5,-3308.5
6238,323,4570,-0.5,-3309.0
6239,323,4571,-0.5,-3309.5
6240,323,4572,-0.5,-3310.0
6241,323,4573,-0.5,-3310.5
6242,323,4574,-0.5,-3311.0
6243,323,4575,-0.5,-3311.5
6244,323,4575,-1.0,-3312.5
6245,323,4575,-1.0,-3313.5
6246,323,4575,-1.0,-3314.5
6247,323,4576,-0.5,-3315.0
6248,323,4576,-1.0,-3316.0
6249,323,4577,-0.5,-3316.5
6250,323,4577,-1.0,-3317.5
6251,323,4578,-0.5,-3318.0
6252,323,4579,-0.5,-3318.5
6253,323,4580,-0.5,-3319.0
6254,323,4581,-0.5,-3319.5
6255,323,4581,-1.0,-3320.5
6256,323,4582,-0.5,-3321.0
6257,323,4583,-0.5,-3321.5
6258,323,4584,-0.5,-3322.0
6259,323,4585,-0.5,-3322.5
6260,323,4586,-0.5,-3323.0
6261,323,4587,-0.5,-3323.5
6262,323,4587,-1.0,-3324.5
6263,323,4588,-0.5,-3325.0
6264,323,4589,-0.5,-3325.5
6265,323,4590,-0.5,-3326.0
6266,323,4590,-1.0,-3327.0
6267,323,4591,-0.5,-3327.5
6268,323,4591,-1.0,-3328.5
6269,323,4592,-0.5,-3329.0
6270,323,4593,-0.5,-3329.5
6271,323,4593,-1.0,-3330.5
